"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
44856,"Methyl 4-(2-methylpiperidin-1-yl)butanoate","C11H21NO2","CC1CCCCN1CCCC(=O)OC",199.29
44857,"Methyl 4-(morpholin-4-yl)butanoate--hydrogen chloride (1/1)","C9H18ClNO3","COC(=O)CCC[NH+]1CCOCC1.[Cl-]",223.70
44858,"Methyl 4-morpholinobutanoate","C9H17NO3","COC(=O)CCCN1CCOCC1",187.24
44859,"Butyric acid, 2-phenyl-, 3-(2''-methylpiperidino)propyl ester","C19H29NO2","CCC(C1=CC=CC=C1)C(=O)OCCCN2CCCCC2C",303.4
44860,"Benzeneacetonitrile, alpha-(2-(dimethylamino)-1-methylethyl)-alpha-phenyl-, monohydrochloride","C19H23ClN2","CC(C[NH+](C)C)C(C#N)(C1=CC=CC=C1)C2=CC=CC=C2.[Cl-]",314.9
44861,"alpha-(2-(Dimethylamino)-1-methylethyl)-alpha-phenylbenzeneacetonitrile","C19H22N2","CC(CN(C)C)C(C#N)(C1=CC=CC=C1)C2=CC=CC=C2",278.4
44862,"Butyronitrile, 3,3-dimethyl-4-(dimethylamino)-2-hydroxy-","C8H16N2O","CC(C)(CN(C)C)C(C#N)O",156.23
44863,"4'-(2-Hydroxy-3-(4-phenylpiperazinyl)propoxy)butyrophenone","C23H30N2O3","CCCC(=O)C1=CC=C(C=C1)OCC(CN2CCN(CC2)C3=CC=CC=C3)O",382.5
44864,"Di-p-tolyl oxalate","C16H14O4","CC1=CC(=CC=C1)OC(=O)C(=O)OC2=CC=CC(=C2)C",270.28
44865,"","C10H16N2O4S2","CC(=O)OCCN=C(C(=NCCOC(=O)C)S)S",292.4
44866,"","C14H24N2O4S2","C(CCC(=O)O)CCN=C(C(=NCCCCCC(=O)O)S)S",348.5
44867,"","C10H16N2O4S2","CCC(C(=O)O)N=C(C(=NC(CC)C(=O)O)S)S",292.4
44868,"","C16H14Cl2N2S2","C1=CC=C(C(=C1)CN=C(C(=NCC2=CC=CC=C2Cl)S)S)Cl",369.3
44869,"","C16H14Cl2N2S2","C1=CC(=CC=C1CN=C(C(=NCC2=CC=C(C=C2)Cl)S)S)Cl",369.3
44870,"","C20H32N2O4S2","CCC(=O)CCC(=O)CCCN=C(C(=NCCCC(=O)CCC(=O)CC)S)S",428.6
44871,"","C40H64N2S2","CCCCCCCCCCCCC1=CC=C(C=C1)CN=C(C(=NCC2=CC=C(C=C2)CCCCCCCCCCCC)S)S",637.1
44872,"","C30H56N2O4S2","CCCCCCCCCCCCOC(=O)CN=C(C(=NCC(=O)OCCCCCCCCCCCC)S)S",572.9
44873,"","C36H72N2S2","CCCCCCCCC(CCCCCC)CCN=C(C(=NCCC(CCCCCC)CCCCCCCC)S)S",597.1
44874,"","C40H80N2S2","CCCCCCCCCCCCCCCCCCCN=C(C(=NCCCCCCCCCCCCCCCCCCC)S)S",653.2
44875,"","C18H36N2S2","CCCCCCCCN=C(C(=NCCCCCCCC)S)S",344.6
44876,"","C40H32N2S2","C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)N=C(C(=NC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)S)S",604.8
44877,"","C28H20N2O2S2","C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)N=C(C(=NC4C5=CC=CC=C5OC6=CC=CC=C46)S)S",480.6
44878,"Oxamide, N,N,N',N'-tetradodecyldithio-","C50H100N2S2","CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=S)C(=S)N(CCCCCCCCCCCC)CCCCCCCCCCCC",793.5
44879,"","C24H16N12O20Zr","C1=C(C=C(C(=O)C1=N)[N+](=O)[O-])N(O)[O-].C1=C(C=C(C(=O)C1=N)[N+](=O)[O-])N(O)[O-].C1=C(C=C(C(=O)C1=N)[N+](=O)O)N([O-])[O-].C1=C(C=C(C(=O)C1=N)[N+](=O)O)N([O-])[O-].[Zr+4]",883.7
44880,"","C6H4N3O5-","C1=C(C=C(C(=O)C1=N)[N+](=O)[O-])N(O)[O-]",198.11
44881,"N-Hexylpilocarpinium iodide","C17H29IN2O2","CCCCCC[N+]1(C=NC=C1CC2COC(=O)C2CC)C.[I-]",420.3
44882,"3-Ethyl-4-[(3-hexyl-3-methylimidazol-3-ium-4-yl)methyl]oxolan-2-one","C17H29N2O2+","CCCCCC[N+]1(C=NC=C1CC2COC(=O)C2CC)C",293.4
44883,"","C16H35HgO5P","CCCCCCCOP(=O)OCCCCCCC.CC(=O)O.[Hg]",539.01
44884,"","C14H31O3P","CCCCCCCOP(=O)OCCCCCCC",278.37
44885,"","C14H31HgO5P","CCCCCCOP(=O)OCCCCCC.CC(=O)O.[Hg]",510.96
44886,"","C12H27O3P","CCCCCCOP(=O)OCCCCCC",250.31
44887,"","C8H8HgNO4","CC(=O)O.C1=CC=C(C(=C1)[N+](=O)[O-])[Hg]",382.75
44888,"(2-Nitrophenyl)mercury","C6H4HgNO2","C1=CC=C(C(=C1)[N+](=O)[O-])[Hg]",322.69
44889,"3-(Carboxy(3-methoxybenzoyl)amino)-2-hydroxypropyl--mercury--water (1/1/1)","C12H16HgNO6","COC1=CC=CC(=C1)C(=O)N(CC(C[Hg])O)C(=O)O.O",470.85
44890,"[3-[Carboxy-(3-methoxybenzoyl)amino]-2-hydroxypropyl]mercury","C12H14HgNO5","COC1=CC=CC(=C1)C(=O)N(CC(C[Hg])O)C(=O)O",452.83
44891,"3-(Carboxy(4-methoxybenzoyl)amino)-2-hydroxypropyl--mercury--water (1/1/1)","C12H16HgNO6","COC1=CC=C(C=C1)C(=O)N(CC(C[Hg])O)C(=O)O.O",470.85
44892,"[3-[Carboxy-(4-methoxybenzoyl)amino]-2-hydroxypropyl]mercury","C12H14HgNO5","COC1=CC=C(C=C1)C(=O)N(CC(C[Hg])O)C(=O)O",452.83
44893,"","C20H25HgN5NaO8","CN1C2=C(C(=O)N(C1=O)C)NC=N2.COC1=CC=CC=C1C(=O)N(CC(C[Hg])OC)C(=O)[O-].O.[Na+]",687.0
44894,"[3-[Carboxy-(2-methoxybenzoyl)amino]-2-methoxypropyl]mercury","C13H16HgNO5","COC1=CC=CC=C1C(=O)N(CC(C[Hg])OC)C(=O)O",466.86
44895,"Mercury, chloro(dibutoxyphosphinyl)-","C8H19ClHgO3P","CCCCOP(=O)OCCCC.Cl[Hg]",430.25
44896,"","C8H19O3P","CCCCOP(=O)OCCCC",194.21
44897,"Mercury, chloro(diisopropoxyphosphinyl)-","C6H15ClHgO3P","CC(C)OP(=O)OC(C)C.Cl[Hg]",402.20
44898,"(N'-cyanocarbamimidoyl)azanide;ethylmercury(1+)","C4H8HgN4","CC[Hg+].C(#N)N=C(N)[NH-]",312.73
44899,"2-Hydroxyphenyl--mercury--water (1/1/1)","C6H7HgO2","C1=CC=C(C(=C1)O)[Hg].O",311.71
44900,"(2-Hydroxyphenyl)mercury","C6H5HgO","C1=CC=C(C(=C1)O)[Hg]",293.69
