"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
6959,"2,4-Dinitrobenzenesulfonic acid","C6H4N2O7S","C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O",248.17
6960,"Tri-n-octyl trimellitate","C33H54O6","CCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC",546.8
6961,"Pyromellitic Acid","C10H6O8","C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O",254.15
6962,"4-Sulfophthalic acid","C8H6O7S","C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)C(=O)O",246.20
6963,"Butyl decyl phthalate","C22H34O4","CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC",362.5
6964,"4-Chlorophthalic acid","C8H5ClO4","C1=CC(=C(C=C1Cl)C(=O)O)C(=O)O",200.57
6965,"Santoflex DD","C24H39N","CCCCCCCCCCCCC1=CC2=C(C=C1)NC(C=C2C)(C)C",341.6
6966,"Pyromellitic dianhydride","C10H2O6","C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O",218.12
6967,"2,4-Dinitrophenyl dimethyldithiocarbamate","C9H9N3O4S2","CN(C)C(=S)SC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]",287.3
6968,"","C29H33N9O12","C1=CC(=CC=C1C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N",699.6
6969,"4-Nitrophthalimide","C8H4N2O4","C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC2=O",192.13
6970,"5-Methyl-2-(propan-2-yl)cyclohexyl 2-hydroxybenzoate","C17H24O3","CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C",276.4
6971,"N-acetylanthranilic acid","C9H9NO3","CC(=O)NC1=CC=CC=C1C(=O)O",179.17
6972,"5-Bromosalicylic acid","C7H5BrO3","C1=CC(=C(C=C1Br)C(=O)O)O",217.02
6973,"5-Methylsalicylic acid","C8H8O3","CC1=CC(=C(C=C1)O)C(=O)O",152.15
6974,"Nitro-p-xylene","C8H9NO2","CC1=CC(=C(C=C1)C)[N+](=O)[O-]",151.16
6975,"Benzene, 4-chloro-1-methyl-2-nitro-","C7H6ClNO2","CC1=C(C=C(C=C1)Cl)[N+](=O)[O-]",171.58
6976,"4-Chloro-3-nitrotoluene","C7H6ClNO2","CC1=CC(=C(C=C1)Cl)[N+](=O)[O-]",171.58
6977,"2,5-Dichloronitrobenzene","C6H3Cl2NO2","C1=CC(=C(C=C1Cl)[N+](=O)[O-])Cl",192.00
6978,"4-Methyl-2-nitroaniline","C7H8N2O2","CC1=CC(=C(C=C1)N)[N+](=O)[O-]",152.15
6979,"4-Chloro-2-nitroaniline","C6H5ClN2O2","C1=CC(=C(C=C1Cl)[N+](=O)[O-])N",172.57
6980,"4-Chloro-2-nitrophenol","C6H4ClNO3","C1=CC(=C(C=C1Cl)[N+](=O)[O-])O",173.55
6981,"","C6H8O6","C(C(C1C(=O)C(=C(O1)O)O)O)O",176.12
6982,"Chlorothymol","C10H13ClO","CC1=CC(=C(C=C1Cl)C(C)C)O",184.66
6983,"2,4,5-Trichloronitrobenzene","C6H2Cl3NO2","C1=C(C(=CC(=C1Cl)Cl)Cl)[N+](=O)[O-]",226.4
6984,"2-sec-Butylphenol","C10H14O","CCC(C)C1=CC=CC=C1O",150.22
6985,"2,4-Dimethylacetophenone","C10H12O","CC1=CC(=C(C=C1)C(=O)C)C",148.20
6986,"p-Menthan-3-one","C10H18O","CC1CCC(C(=O)C1)C(C)C",154.25
6987,"(+-)-Piperitone","C10H16O","CC1=CC(=O)C(CC1)C(C)C",152.23
6988,"p-Menth-4(8)-en-3-one","C10H16O","CC1CCC(=C(C)C)C(=O)C1",152.23
6989,"Thymol","C10H14O","CC1=CC(=C(C=C1)C(C)C)O",150.22
6990,"2',4'-Dihydroxyacetophenone","C8H8O3","CC(=O)C1=C(C=C(C=C1)O)O",152.15
6991,"4-Nitro-m-xylene","C8H9NO2","CC1=CC(=C(C=C1)[N+](=O)[O-])C",151.16
6992,"o-Xylyl bromide","C8H9Br","CC1=CC=CC=C1CBr",185.06
6993,"2-Methylbenzylamine","C8H11N","CC1=CC=CC=C1CN",121.18
6994,"2-Methylbenzyl alcohol","C8H10O","CC1=CC=CC=C1CO",122.16
6995,"1-Chloro-2-ethylbenzene","C8H9Cl","CCC1=CC=CC=C1Cl",140.61
6996,"2-Chlorobenzaldehyde","C7H5ClO","C1=CC=C(C(=C1)C=O)Cl",140.56
6997,"2-Ethylphenol","C8H10O","CCC1=CC=CC=C1O",122.16
6998,"Salicylaldehyde","C7H6O2","C1=CC=C(C(=C1)C=O)O",122.12
6999,"Mercufenol Chloride","C6H5ClHgO","C1=CC=C(C(=C1)O)[Hg]Cl",329.15
7000,"2-Methoxyaniline","C7H9NO","COC1=CC=CC=C1N",123.15
