"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
35618,"","C15H9N5O5","C1=CC(=CC(=C1)[N+](=O)[O-])C2=NC(=O)N=C(N2)C3=CC(=CC=C3)[N+](=O)[O-]",339.26
35619,"","C9H7N3S2","C1=CC=C(C=C1)C2=NC(=NC(=N2)S)S",221.3
35620,"","C5H7N3O2S","COC1=NC(=NC(=N1)S)OC",173.20
35621,"","C5H7N3S","CC1=NC(=NC(=N1)S)C",141.20
35622,"","C15H11N3S","C1=CC=C(C=C1)C2=NC(=NC(=N2)S)C3=CC=CC=C3",265.3
35623,"","C17H15N3S","CC1=CC=C(C=C1)C2=NC(=NC(=N2)S)C3=CC=C(C=C3)C",293.4
35624,"2,4-Difluoro-6-phenoxy-1,3,5-triazine","C9H5F2N3O","C1=CC=C(C=C1)OC2=NC(=NC(=N2)F)F",209.15
35625,"2,4-Dichloro-6-(2-methylpropoxy)-1,3,5-triazine","C7H9Cl2N3O","CC(C)COC1=NC(=NC(=N1)Cl)Cl",222.07
35626,"2-(Benzyloxy)-4,6-dichloro-1,3,5-triazine","C10H7Cl2N3O","C1=CC=C(C=C1)COC2=NC(=NC(=N2)Cl)Cl",256.08
35627,"2,4-Dichloro-6-(2-chlorophenoxy)-1,3,5-triazine","C9H4Cl3N3O","C1=CC=C(C(=C1)OC2=NC(=NC(=N2)Cl)Cl)Cl",276.5
35628,"2,4-Dichloro-6-(4-chlorophenoxy)-1,3,5-triazine","C9H4Cl3N3O","C1=CC(=CC=C1OC2=NC(=NC(=N2)Cl)Cl)Cl",276.5
35629,"2,4-Dichloro-6-(2,4,5-trichlorophenoxy)-1,3,5-triazine","C9H2Cl5N3O","C1=C(C(=CC(=C1Cl)Cl)Cl)OC2=NC(=NC(=N2)Cl)Cl",345.4
35630,"2,4-Dichloro-6-(4-nitrophenoxy)-1,3,5-triazine","C9H4Cl2N4O3","C1=CC(=CC=C1[N+](=O)[O-])OC2=NC(=NC(=N2)Cl)Cl",287.06
35631,"2,4-Dichloro-6-(1-naphthyloxy)-1,3,5-triazine","C13H7Cl2N3O","C1=CC=C2C(=C1)C=CC=C2OC3=NC(=NC(=N3)Cl)Cl",292.12
35632,"Ammonium, dimethyl(2-hydroxyethyl)propyl-, iodide, acetate","C9H20INO2","CCC[N+](C)(C)CCOC(=O)C.[I-]",301.17
35633,"2-Acetyloxyethyl-dimethyl-propylazanium","C9H20NO2+","CCC[N+](C)(C)CCOC(=O)C",174.26
35634,"6-tert-Butyl-4-chloro-m-cresol","C11H15ClO","CC1=CC(=C(C=C1Cl)C(C)(C)C)O",198.69
35635,"2,4-Dichloro-6-(propylthio)-1,3,5-triazine","C6H7Cl2N3S","CCCSC1=NC(=NC(=N1)Cl)Cl",224.11
35636,"2,4-Dichloro-6-propan-2-ylsulfanyl-1,3,5-triazine","C6H7Cl2N3S","CC(C)SC1=NC(=NC(=N1)Cl)Cl",224.11
35637,"s-Triazine, 2-butylthio-4,6-dichloro-","C7H9Cl2N3S","CCCCSC1=NC(=NC(=N1)Cl)Cl",238.14
35638,"2,4-Dichloro-6-(4-chlorophenyl)sulfanyl-1,3,5-triazine","C9H4Cl3N3S","C1=CC(=CC=C1SC2=NC(=NC(=N2)Cl)Cl)Cl",292.6
35639,"2,4-Dichloro-6-(chloromethyl)-1,3,5-triazine","C4H2Cl3N3","C(C1=NC(=NC(=N1)Cl)Cl)Cl",198.43
35640,"2,4-Dichloro-6-(dichloromethyl)-1,3,5-triazine","C4HCl4N3","C1(=NC(=NC(=N1)Cl)Cl)C(Cl)Cl",232.9
35641,"2-(Bromomethyl)-4,6-dichloro-1,3,5-triazine","C4H2BrCl2N3","C(C1=NC(=NC(=N1)Cl)Cl)Br",242.89
35642,"2,4-Dichloro-6-(dibromomethyl)-1,3,5-triazine","C4HBr2Cl2N3","C1(=NC(=NC(=N1)Cl)Cl)C(Br)Br",321.78
35643,"2,4-Dichloro-6-(iodomethyl)-1,3,5-triazine","C4H2Cl2IN3","C(C1=NC(=NC(=N1)Cl)Cl)I",289.89
35644,"2,4-Dichloro-6-(diiodomethyl)-1,3,5-triazine","C4HCl2I2N3","C1(=NC(=NC(=N1)Cl)Cl)C(I)I",415.78
35645,"2,4-Dichloro-6-(1,1-dichloroethyl)-1,3,5-triazine","C5H3Cl4N3","CC(C1=NC(=NC(=N1)Cl)Cl)(Cl)Cl",246.9
35646,"2,4-Dichloro-6-(1,1,2-trichloroethyl)-1,3,5-triazine","C5H2Cl5N3","C(C(C1=NC(=NC(=N1)Cl)Cl)(Cl)Cl)Cl",281.3
35647,"2,4-Dichloro-6-propyl-1,3,5-triazine","C6H7Cl2N3","CCCC1=NC(=NC(=N1)Cl)Cl",192.04
35648,"2,4-Dichloro-6-(propan-2-yl)-1,3,5-triazine","C6H7Cl2N3","CC(C)C1=NC(=NC(=N1)Cl)Cl",192.04
35649,"2-Chloro-4,6-diethoxy-1,3,5-triazine","C7H10ClN3O2","CCOC1=NC(=NC(=N1)Cl)OCC",203.62
35650,"2-Chloro-4,6-bis(propan-2-yloxy)-1,3,5-triazine","C9H14ClN3O2","CC(C)OC1=NC(=NC(=N1)Cl)OC(C)C",231.68
35651,"2-Chloro-4,6-bis(O-chlorophenoxy)-S-triazine","C15H8Cl3N3O2","C1=CC=C(C(=C1)OC2=NC(=NC(=N2)Cl)OC3=CC=CC=C3Cl)Cl",368.6
35652,"2-Chloro-4,6-bis(4-chlorophenoxy)-1,3,5-triazine","C15H8Cl3N3O2","C1=CC(=CC=C1OC2=NC(=NC(=N2)Cl)OC3=CC=C(C=C3)Cl)Cl",368.6
35653,"2-Chloro-4,6-bis(4-methylphenoxy)-1,3,5-triazine","C17H14ClN3O2","CC1=CC=C(C=C1)OC2=NC(=NC(=N2)Cl)OC3=CC=C(C=C3)C",327.8
35654,"2-Chloro-4,6-bis(4-nitrophenoxy)-1,3,5-triazine","C15H8ClN5O6","C1=CC(=CC=C1[N+](=O)[O-])OC2=NC(=NC(=N2)Cl)OC3=CC=C(C=C3)[N+](=O)[O-]",389.70
35655,"2-Chloro-4-ethoxy-6-ethylsulfanyl-1,3,5-triazine","C7H10ClN3OS","CCOC1=NC(=NC(=N1)Cl)SCC",219.69
35656,"2-Butoxy-4-butylsulfanyl-6-chloro-1,3,5-triazine","C11H18ClN3OS","CCCCOC1=NC(=NC(=N1)Cl)SCCCC",275.80
35657,"2-Chloro-4,6-bis(ethylsulfanyl)-1,3,5-triazine","C7H10ClN3S2","CCSC1=NC(=NC(=N1)Cl)SCC",235.8
35658,"2-Chloro-4,6-dimethyl-1,3,5-triazine","C5H6ClN3","CC1=NC(=NC(=N1)Cl)C",143.57
35659,"2-Chloro-4-methyl-6-(trichloromethyl)-1,3,5-triazine","C5H3Cl4N3","CC1=NC(=NC(=N1)Cl)C(Cl)(Cl)Cl",246.9
35660,"2-Chloro-4-(diazomethyl)-6-methyl-1,3,5-triazine","C5H4ClN5","CC1=NC(=NC(=N1)Cl)C=[N+]=[N-]",169.57
35661,"2-Chloro-4,6-bis(chloromethyl)-1,3,5-triazine","C5H4Cl3N3","C(C1=NC(=NC(=N1)Cl)CCl)Cl",212.46
35662,"2-Chloro-4,6-bis(dichloromethyl)-1,3,5-triazine","C5H2Cl5N3","C1(=NC(=NC(=N1)Cl)C(Cl)Cl)C(Cl)Cl",281.3
35663,"2-Chloro-4,6-bis(trichloromethyl)-1,3,5-triazine","C5Cl7N3","C1(=NC(=NC(=N1)Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl",350.2
35664,"2-Chloro-4,6-bis(1,1-dichloroethyl)-1,3,5-triazine","C7H6Cl5N3","CC(C1=NC(=NC(=N1)Cl)C(C)(Cl)Cl)(Cl)Cl",309.4
35665,"2-Chloro-4,6-bis(1,1,2-trichloroethyl)-1,3,5-triazine","C7H4Cl7N3","C(C(C1=NC(=NC(=N1)Cl)C(CCl)(Cl)Cl)(Cl)Cl)Cl",378.3
35666,"2-Chloro-4-(diazomethyl)-6-phenyl-1,3,5-triazine","C10H6ClN5","C1=CC=C(C=C1)C2=NC(=NC(=N2)C=[N+]=[N-])Cl",231.64
35667,"2-Chloro-4-(4-chlorophenyl)-6-phenyl-1,3,5-triazine","C15H9Cl2N3","C1=CC=C(C=C1)C2=NC(=NC(=N2)Cl)C3=CC=C(C=C3)Cl",302.2
35668,"2-Chloro-4,6-bis(4-chlorophenyl)-1,3,5-triazine","C15H8Cl3N3","C1=CC(=CC=C1C2=NC(=NC(=N2)Cl)C3=CC=C(C=C3)Cl)Cl",336.6
35669,"2-Chloro-4,6-bis(3-nitrophenyl)-1,3,5-triazine","C15H8ClN5O4","C1=CC(=CC(=C1)[N+](=O)[O-])C2=NC(=NC(=N2)Cl)C3=CC(=CC=C3)[N+](=O)[O-]",357.71
35670,"2,4-Dibromo-6-phenoxy-1,3,5-triazine","C9H5Br2N3O","C1=CC=C(C=C1)OC2=NC(=NC(=N2)Br)Br",330.96
35671,"2,4-Dibromo-6-phenylsulfanyl-1,3,5-triazine","C9H5Br2N3S","C1=CC=C(C=C1)SC2=NC(=NC(=N2)Br)Br",347.03
35672,"2,4-Dibromo-6-(1,1,2-trichloroethyl)-1,3,5-triazine","C5H2Br2Cl3N3","C(C(C1=NC(=NC(=N1)Br)Br)(Cl)Cl)Cl",370.3
35673,"2-Bromo-4,6-bis(1,1,2-trichloroethyl)-1,3,5-triazine","C7H4BrCl6N3","C(C(C1=NC(=NC(=N1)Br)C(CCl)(Cl)Cl)(Cl)Cl)Cl",422.7
35674,"2,4,6-Tris(2,2,3,3,3-pentachloropropoxy)-1,3,5-triazine","C12H6Cl15N3O3","C(C(C(Cl)(Cl)Cl)(Cl)Cl)OC1=NC(=NC(=N1)OCC(C(Cl)(Cl)Cl)(Cl)Cl)OCC(C(Cl)(Cl)Cl)(Cl)Cl",772.0
35675,"2,4,6-Tris(2-methylpropoxy)-1,3,5-triazine","C15H27N3O3","CC(C)COC1=NC(=NC(=N1)OCC(C)C)OCC(C)C",297.39
35676,"Calcium N-carbamoylaspartate, DL-","C5H6CaN2O5","C(C(C(=O)[O-])NC(=O)N)C(=O)[O-].[Ca+2]",214.19
35677,"","C32H44N2O2S","CCCCCCCCCC(=O)OCCN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=CC=CC=C42",520.8
35678,"Treloxinate","C16H12Cl2O4","COC(=O)C1OC2=C(CC3=C(O1)C=CC(=C3)Cl)C=C(C=C2)Cl",339.2
35679,"5-Propan-2-yl-1,3,5-triazinan-2-one","C6H13N3O","CC(C)N1CNC(=O)NC1",143.19
35680,"Benzoic acid, m-chloro-, 2-(3,6-dihydro-2,2,6,6-tetramethyl-1(2H)-pyridyl)ethyl ester","C18H24ClNO2","CC1(CC=CC(N1CCC2=C(C=CC=C2Cl)C(=O)O)(C)C)C",321.8
35681,"(Chloromethyl)phenol","C21H21Cl3O3","C1=CC=C(C(=C1)CCl)O.C1=CC(=CC(=C1)O)CCl.C1=CC(=CC=C1CCl)O",427.7
35682,"2-(Chloromethyl)phenol","C7H7ClO","C1=CC=C(C(=C1)CCl)O",142.58
35683,"3-(Chloromethyl)phenol","C7H7ClO","C1=CC(=CC(=C1)O)CCl",142.58
35684,"4-(Chloromethyl)phenol","C7H7ClO","C1=CC(=CC=C1CCl)O",142.58
35685,"Cafaminol","C11H17N5O3","CN1C2=C(N=C1N(C)CCO)N(C(=O)N(C2=O)C)C",267.28
35686,"4-((4,5-Dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo)benzoic acid","C17H14N4O3","CC1=NN(C(=O)C1N=NC2=CC=C(C=C2)C(=O)O)C3=CC=CC=C3",322.32
35687,"ABTS diammonium salt","C18H24N6O6S4","CCN1C2=C(C=C(C=C2)S(=O)(=O)[O-])SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)[O-])CC.[NH4+].[NH4+]",548.7
35688,"Abts","C18H18N4O6S4","CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC",514.6
35689,"2-Chloro-4-methyl-6-phenyl-1,3,5-triazine","C10H8ClN3","CC1=NC(=NC(=N1)Cl)C2=CC=CC=C2",205.64
35690,"Guanidine, 1,1'-(2,4-pyrimidinediyl)di-, dihydrochloride","C6H12Cl2N8","C1=CN=C(N=C1N=C(N)N)N=C(N)N.Cl.Cl",267.12
35691,"Guanidine, 1,1'-(pyrimidine-2,4-diyl)di-","C6H10N8","C1=CN=C(N=C1N=C(N)N)N=C(N)N",194.20
35692,"Guanidine, 1-(2-(3-(2-aminoethyl)guanidino)ethyl)-3-(2-pyridyl)-, sulfate","C11H22N8O4S","C1=CC=NC(=C1)NC(=NCCNC(=NCC[NH3+])N)N.OS(=O)(=O)[O-]",362.41
35693,"2-(2-Aminoethyl)-1-[2-[[amino-(pyridin-2-ylamino)methylidene]amino]ethyl]guanidine","C11H20N8","C1=CC=NC(=C1)NC(=NCCNC(=NCCN)N)N",264.33
35694,"Hydrazine, (2,6-dimethylphenethyl)-","C10H16N2","CC1=C(C(=CC=C1)C)CCNN",164.25
35695,"Butyric acid, 3-hydroxy-, 2-heptyl ester","C11H22O3","CCCCCC(C)OC(=O)CC(C)O",202.29
35696,"p-((3-Methyl-5-oxo-1-phenyl-2-pyrazolin-4-yl)azo)benzoic acid 2-(diethylamino)ethyl ester","C23H27N5O3","CCN(CC)CCOC(=O)C1=CC=C(C=C1)N=NC2C(=NN(C2=O)C3=CC=CC=C3)C",421.5
35697,"Caffeine, 8-morpholino-","C12H17N5O3","CN1C2=C(N=C1N3CCOCC3)N(C(=O)N(C2=O)C)C",279.30
35698,"8-Nonynoic acid","C9H14O2","C#CCCCCCCC(=O)O",154.21
35699,"Isocarbamid","C8H15N3O2","CC(C)CNC(=O)N1CCNC1=O",185.22
35700,"2-Methyl-dibenzothiophene","C13H10S","CC1=CC2=C(C=C1)SC3=CC=CC=C32",198.29
