"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
49484,"","C17H22ClNO4","CCC1=C(C(=C2C=CC(=O)C(=C2O1)C[NH+]3CCOCC3)O)C.[Cl-]",339.8
49485,"","C17H21NO4","CCC1=C(C(=C2C=CC(=O)C(=C2O1)CN3CCOCC3)O)C",303.35
49486,"","C17H22ClNO4","CCC1=C(OC2=C(C(=O)C=CC2=C1O)C[NH+]3CCOCC3)C.[Cl-]",339.8
49487,"","C17H21NO4","CCC1=C(OC2=C(C(=O)C=CC2=C1O)CN3CCOCC3)C",303.35
49488,"","C18H24ClNO3","CCC1=C(C(=C2C=CC(=O)C(=C2O1)C[NH+]3CCCCC3)O)C.[Cl-]",337.8
49489,"","C18H23NO3","CCC1=C(C(=C2C=CC(=O)C(=C2O1)CN3CCCCC3)O)C",301.4
49490,"","C18H24ClNO3","CCC1=C(OC2=C(C(=O)C=CC2=C1O)C[NH+]3CCCCC3)C.[Cl-]",337.8
49491,"","C18H23NO3","CCC1=C(OC2=C(C(=O)C=CC2=C1O)CN3CCCCC3)C",301.4
49492,"Chromone, 2-ethyl-7-hydroxy-8-morpholinomethyl-, hydrochloride","C16H20ClNO4","CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)C[NH+]3CCOCC3.[Cl-]",325.79
49493,"2-Ethyl-7-hydroxy-8-(morpholin-4-ylmethyl)chromen-4-one","C16H19NO4","CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)CN3CCOCC3",289.33
49494,"Chromone, 2-ethyl-7-hydroxy-8-piperidinomethyl-, hydrochloride","C17H22ClNO3","CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)C[NH+]3CCCCC3.[Cl-]",323.8
49495,"2-Ethyl-7-hydroxy-8-(piperidin-1-ylmethyl)chromen-4-one","C17H21NO3","CCC1=CC(=O)C2=C(O1)C(=C(C=C2)O)CN3CCCCC3",287.35
49496,"Chromone, 2-ethyl-7-methoxy-3-methyl-8-(morpholinomethyl)-, hydrochloride","C18H24ClNO4","CCC1=C(C(=O)C2=C(O1)C(=C(C=C2)OC)C[NH+]3CCOCC3)C.[Cl-]",353.8
49497,"2-Ethyl-7-methoxy-3-methyl-8-(morpholin-4-ylmethyl)chromen-4-one","C18H23NO4","CCC1=C(C(=O)C2=C(O1)C(=C(C=C2)OC)CN3CCOCC3)C",317.4
49498,"Chromone, 3-ethyl-7-methoxy-2-methyl-8-(morpholinomethyl)-, hydrochloride","C18H24ClNO4","CCC1=C(OC2=C(C1=O)C=CC(=C2C[NH+]3CCOCC3)OC)C.[Cl-]",353.8
49499,"3-Ethyl-7-methoxy-2-methyl-8-(morpholin-4-ylmethyl)chromen-4-one","C18H23NO4","CCC1=C(OC2=C(C1=O)C=CC(=C2CN3CCOCC3)OC)C",317.4
49500,"Chromone, 3-ethyl-7-methoxy-2-methyl-8-(piperidinomethyl)-, hydrochloride","C19H26ClNO3","CCC1=C(OC2=C(C1=O)C=CC(=C2C[NH+]3CCCCC3)OC)C.[Cl-]",351.9
