"CID","Title","MolecularFormula","ConnectivitySMILES","MolecularWeight"
35263,"N-dodecyl-4-methylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C17H29Cl3N4S","CCCCCCCCCCCCNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC",427.9
35264,"N,N-diethyl-4-methylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C9H13Cl3N4S","CCN(CC)C1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC",315.6
35265,"4-Ethylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C6H7Cl3N4S","CCSC1=NC(=NC(=N1)N)C(Cl)(Cl)Cl",273.6
35266,"4-ethylsulfanyl-N-methyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C7H9Cl3N4S","CCSC1=NC(=NC(=N1)NC)C(Cl)(Cl)Cl",287.6
35267,"N-methyl-4-propan-2-ylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C8H11Cl3N4S","CC(C)SC1=NC(=NC(=N1)NC)C(Cl)(Cl)Cl",301.6
35268,"4-Butylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C8H11Cl3N4S","CCCCSC1=NC(=NC(=N1)N)C(Cl)(Cl)Cl",301.6
35269,"4-(2-Methylpropylsulfanyl)-6-(trichloromethyl)-1,3,5-triazin-2-amine","C8H11Cl3N4S","CC(C)CSC1=NC(=NC(=N1)N)C(Cl)(Cl)Cl",301.6
35270,"4-hexylsulfanyl-N-methyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C11H17Cl3N4S","CCCCCCSC1=NC(=NC(=N1)NC)C(Cl)(Cl)Cl",343.7
35271,"4-Phenylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C10H7Cl3N4S","C1=CC=C(C=C1)SC2=NC(=NC(=N2)N)C(Cl)(Cl)Cl",321.6
35272,"N-methyl-4-phenylsulfanyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C11H9Cl3N4S","CNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=CC=CC=C2",335.6
35273,"Symtriazine2trichloromethyl4amino6pchlorophenylt","C10H6Cl4N4S","C1=CC(=CC=C1SC2=NC(=NC(=N2)N)C(Cl)(Cl)Cl)Cl",356.1
35274,"4-(4-chlorophenyl)sulfanyl-N-methyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C11H8Cl4N4S","CNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=CC=C(C=C2)Cl",370.1
35275,"4-(4-chlorophenyl)sulfanyl-N-ethyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C12H10Cl4N4S","CCNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=CC=C(C=C2)Cl",384.1
35276,"4-(4-chlorophenyl)sulfanyl-N-propan-2-yl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C13H12Cl4N4S","CC(C)NC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=CC=C(C=C2)Cl",398.1
35277,"4-(2,4-dichlorophenyl)sulfanyl-N-methyl-6-(trichloromethyl)-1,3,5-triazin-2-amine","C11H7Cl5N4S","CNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=C(C=C(C=C2)Cl)Cl",404.5
35278,"4-(Trichloromethyl)-6-(2,4,5-trichlorophenyl)sulfanyl-1,3,5-triazin-2-amine","C10H4Cl6N4S","C1=C(C(=CC(=C1Cl)Cl)Cl)SC2=NC(=NC(=N2)N)C(Cl)(Cl)Cl",424.9
35279,"N-methyl-4-(trichloromethyl)-6-(2,4,5-trichlorophenyl)sulfanyl-1,3,5-triazin-2-amine","C11H6Cl6N4S","CNC1=NC(=NC(=N1)C(Cl)(Cl)Cl)SC2=CC(=C(C=C2Cl)Cl)Cl",439.0
35280,"","C6H10N4O","CCNC1=NC(=O)N=C(N1)C",154.17
35281,"","C4H3Cl3N4O","C1(=NC(=O)N=C(N1)N)C(Cl)(Cl)Cl",229.45
35282,"","C5H8N4O","CCC1=NC(=O)N=C(N1)N",140.14
35283,"","C7H12N4O","CC(C)CC1=NC(=O)N=C(N1)N",168.20
35284,"","C10H10N4O","C1=CC=C(C=C1)CC2=NC(=O)N=C(N2)N",202.21
35285,"","C9H7N5O3","C1=CC(=CC=C1C2=NC(=O)N=C(N2)N)[N+](=O)[O-]",233.18
35286,"","C4H6N4S","CC1=NC(=NC(=N1)S)N",142.19
35287,"","C5H8N4S","CCC1=NC(=NC(=N1)S)N",156.21
35288,"","C7H12N4S","CC(C)CC1=NC(=NC(=N1)S)N",184.26
35289,"","C10H10N4S","C1=CC=C(C=C1)CC2=NC(=NC(=N2)S)N",218.28
35290,"","C9H8N4S","C1=CC=C(C=C1)C2=NC(=NC(=N2)S)N",204.25
35291,"","C9H7ClN4S","C1=CC(=CC=C1C2=NC(=NC(=N2)S)N)Cl",238.70
35292,"N-ethyl-4,6-difluoro-1,3,5-triazin-2-amine","C5H6F2N4","CCNC1=NC(=NC(=N1)F)F",160.13
35293,"N-(4-chlorophenyl)-4,6-difluoro-1,3,5-triazin-2-amine","C9H5ClF2N4","C1=CC(=CC=C1NC2=NC(=NC(=N2)F)F)Cl",242.61
35294,"N-Allyl-4,6-dichloro-1,3,5-triazin-2-amine","C6H6Cl2N4","C=CCNC1=NC(=NC(=N1)Cl)Cl",205.04
35295,"N-benzyl-4,6-dichloro-1,3,5-triazin-2-amine","C10H8Cl2N4","C1=CC=C(C=C1)CNC2=NC(=NC(=N2)Cl)Cl",255.10
35296,"N-(2-bromophenyl)-4,6-dichloro-1,3,5-triazin-2-amine","C9H5BrCl2N4","C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Br",319.97
35297,"N-(3-bromophenyl)-4,6-dichloro-1,3,5-triazin-2-amine","C9H5BrCl2N4","C1=CC(=CC(=C1)Br)NC2=NC(=NC(=N2)Cl)Cl",319.97
35298,"N-(4-Biphenylyl)-4,6-dichloro-s-triazine-2-amine","C15H10Cl2N4","C1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC(=N3)Cl)Cl",317.2
35299,"4,6-Dichloro-N-(2-methoxyphenyl)-1,3,5-triazin-2-amine","C10H8Cl2N4O","COC1=CC=CC=C1NC2=NC(=NC(=N2)Cl)Cl",271.10
35300,"4,6-Dichloro-N-1-naphthalenyl-1,3,5-triazin-2-amine","C13H8Cl2N4","C1=CC=C2C(=C1)C=CC=C2NC3=NC(=NC(=N3)Cl)Cl",291.13
